"schedule_date","schedule_season","schedule_week","team_home","team_away","stadium","team_favorite_id","over_under_line","weather_detail","weather_temperature","weather_wind_mph","weather_humidity","score_home","score_away","stadium_neutral","schedule_playoff","game_id","homeFav","scoreFavMinDog","line","Error","ErrMag","scoretotal","OUError"
"09/23/1979",1979,4,"TB","LAR","Houlihan's Stadium","LAR",35,"",82,8,"76",21,6,FALSE,FALSE,"19790923LARTB",0,-15,3,-18,18,27,-8
"09/24/1979",1979,4,"CLE","DAL","Cleveland Municipal Stadium","DAL",40,"",56,8,"68",26,7,FALSE,FALSE,"19790924DALCLE",0,-19,3,-22,22,33,-7
"09/30/1979",1979,5,"ATL","WAS","Atlanta-Fulton County Stadium","ATL",37,"",72,8,"79",7,16,FALSE,FALSE,"19790930WASATL",1,-9,3,-12,12,23,-14
"09/30/1979",1979,5,"IND","BUF","Memorial Stadium (Baltimore)","IND",42,"",71,7,"90",13,31,FALSE,FALSE,"19790930BUFIND",1,-18,2,-20,20,44,2
"09/30/1979",1979,5,"CHI","TB","Soldier Field","CHI",34,"",67,9,"68",13,17,FALSE,FALSE,"19790930TBCHI",1,-4,1,-5,5,30,-4
"09/30/1979",1979,5,"DAL","CIN","Texas Stadium","DAL",40,"",79,5,"54",38,13,FALSE,FALSE,"19790930CINDAL",1,25,10,15,15,51,11
"09/30/1979",1979,5,"DET","MIN","Pontiac Silverdome","DET",39,"DOME",72,0,"",10,13,FALSE,FALSE,"19790930MINDET",1,-3,3,-6,6,23,-16
"09/30/1979",1979,5,"TEN","CLE","Houston Astrodome","TEN",39,"DOME",72,0,"",31,10,FALSE,FALSE,"19790930CLETEN",1,21,6,15,15,41,2
"09/30/1979",1979,5,"LAR","ARI","Anaheim Stadium","LAR",38,"",65,10,"80",21,0,FALSE,FALSE,"19790930ARILAR",1,21,6,15,15,21,-17
"09/30/1979",1979,5,"NO","NYG","Louisiana Superdome","NO",39,"DOME",72,0,"",24,14,FALSE,FALSE,"19790930NYGNO",1,10,6,4,4,38,-1
"09/30/1979",1979,5,"NYJ","MIA","Giants Stadium","MIA",43,"",67,13,"83",33,27,FALSE,FALSE,"19790930MIANYJ",0,-6,4,-10,10,60,17
"09/30/1979",1979,5,"OAK","DEN","Oakland Coliseum","DEN",36,"",64,8,"78",27,3,FALSE,FALSE,"19790930DENOAK",0,-24,3,-27,27,30,-6
"09/30/1979",1979,5,"PHI","PIT","Veterans Stadium","PIT",36,"",68,12,"96",17,14,FALSE,FALSE,"19790930PITPHI",0,-3,4,-7,7,31,-5
"09/30/1979",1979,5,"LAC","SF","Qualcomm Stadium","LAC",44,"",72,11,"69",31,9,FALSE,FALSE,"19790930SFLAC",1,22,13,9,9,40,-4
"09/30/1979",1979,5,"SEA","KC","Seattle Kingdome","SEA",43,"DOME",72,0,"",6,24,FALSE,FALSE,"19790930KCSEA",1,-18,6,-24,24,30,-13
"10/01/1979",1979,5,"GB","NE","Lambeau Field","NE",39,"",52,7,"88",27,14,FALSE,FALSE,"19791001NEGB",0,-13,7,-20,20,41,2
"10/07/1979",1979,6,"ATL","GB","Atlanta-Fulton County Stadium","ATL",35,"",62,13,"55",25,7,FALSE,FALSE,"19791007GBATL",1,18,6,12,12,32,-3
"10/07/1979",1979,6,"IND","NYJ","Memorial Stadium (Baltimore)","NYJ",42,"",57,14,"65",10,8,FALSE,FALSE,"19791007NYJIND",0,-2,3,-5,5,18,-24
"10/07/1979",1979,6,"BUF","CHI","Ralph Wilson Stadium","BUF",40,"",50,21,"74",0,7,FALSE,FALSE,"19791007CHIBUF",1,-7,5,-12,12,7,-33
"10/07/1979",1979,6,"CIN","KC","Cinergy Field","PICK",38,"",49,14,"68",7,10,FALSE,FALSE,"19791007KCCIN",0,3,0,3,3,17,-21
"10/07/1979",1979,6,"CLE","PIT","Cleveland Municipal Stadium","PIT",36,"",48,17,"87",35,51,FALSE,FALSE,"19791007PITCLE",0,16,4,12,12,86,50
"10/07/1979",1979,6,"DEN","LAC","Mile High Stadium","LAC",37,"",67,11,"26",7,0,FALSE,FALSE,"19791007LACDEN",0,-7,1,-8,8,7,-30
"10/07/1979",1979,6,"TEN","ARI","Houston Astrodome","TEN",39,"DOME",72,0,"",17,24,FALSE,FALSE,"19791007ARITEN",1,-7,7,-14,14,41,2
"10/07/1979",1979,6,"MIN","DAL","Metropolitan Stadium","DAL",39,"",43,5,"65",20,36,FALSE,FALSE,"19791007DALMIN",0,16,7,9,9,56,17
"10/07/1979",1979,6,"NE","DET","Foxboro Stadium","NE",40,"",56,13,"88",24,17,FALSE,FALSE,"19791007DETNE",1,7,13,-6,6,41,1
"10/07/1979",1979,6,"NO","LAR","Louisiana Superdome","LAR",39,"DOME",72,0,"",17,35,FALSE,FALSE,"19791007LARNO",0,18,4,14,14,52,13
"10/07/1979",1979,6,"NYG","TB","Giants Stadium","TB",34,"",60,16,"55",17,14,FALSE,FALSE,"19791007TBNYG",0,-3,6,-9,9,31,-3
"10/07/1979",1979,6,"PHI","WAS","Veterans Stadium","PHI",37,"",57,14,"76",28,17,FALSE,FALSE,"19791007WASPHI",1,11,1,10,10,45,8
"10/07/1979",1979,6,"SF","SEA","Candlestick Park","SEA",43,"",61,14,"77",24,35,FALSE,FALSE,"19791007SEASF",0,11,5,6,6,59,16
"10/08/1979",1979,6,"OAK","MIA","Oakland Coliseum","MIA",39,"",63,12,"78",13,3,FALSE,FALSE,"19791008MIAOAK",0,-10,1,-11,11,16,-23
"10/14/1979",1979,7,"IND","TEN","Memorial Stadium (Baltimore)","TEN",36,"",46,13,"62",16,28,FALSE,FALSE,"19791014TENIND",0,12,6,6,6,44,8
"10/14/1979",1979,7,"CHI","NE","Soldier Field","NE",37,"",45,9,"47",7,27,FALSE,FALSE,"19791014NECHI",0,20,4,16,16,34,-3
"10/14/1979",1979,7,"CIN","PIT","Cinergy Field","PIT",39,"",40,7,"60",34,10,FALSE,FALSE,"19791014PITCIN",0,-24,10,-34,34,44,5
"10/14/1979",1979,7,"CLE","WAS","Cleveland Municipal Stadium","CLE",34,"",44,12,"76",9,13,FALSE,FALSE,"19791014WASCLE",1,-4,4,-8,8,22,-12
"10/14/1979",1979,7,"DAL","LAR","Texas Stadium","DAL",39,"",67,10,"41",30,6,FALSE,FALSE,"19791014LARDAL",1,24,3,21,21,36,-3
"10/14/1979",1979,7,"GB","DET","Lambeau Field","GB",36,"",41,10,"63",24,16,FALSE,FALSE,"19791014DETGB",1,8,4,4,4,40,4
"10/14/1979",1979,7,"KC","DEN","Arrowhead Stadium","DEN",34,"",47,12,"43",10,24,FALSE,FALSE,"19791014DENKC",0,14,1,13,13,34,0
"10/14/1979",1979,7,"MIA","BUF","Orange Bowl","MIA",40,"",74,12,"90",17,7,FALSE,FALSE,"19791014BUFMIA",1,10,6,4,4,24,-16
"10/14/1979",1979,7,"NYG","SF","Giants Stadium","NYG",38,"",49,18,"54",32,16,FALSE,FALSE,"19791014SFNYG",1,16,4,12,12,48,10
"10/14/1979",1979,7,"OAK","ATL","Oakland Coliseum","OAK",37,"",68,9,"80",50,19,FALSE,FALSE,"19791014ATLOAK",1,31,10,21,21,69,32
"10/14/1979",1979,7,"LAC","SEA","Qualcomm Stadium","LAC",44,"",72,8,"78",20,10,FALSE,FALSE,"19791014SEALAC",1,10,10,0,0,30,-14
"10/14/1979",1979,7,"ARI","PHI","Busch Memorial Stadium","ARI",38,"",47,9,"50",20,24,FALSE,FALSE,"19791014PHIARI",1,-4,3,-7,7,44,6
"10/14/1979",1979,7,"TB","NO","Houlihan's Stadium","TB",38,"",75,11,"84",14,42,FALSE,FALSE,"19791014NOTB",1,-28,8,-36,36,56,18
"10/15/1979",1979,7,"NYJ","MIN","Giants Stadium","NYJ",42,"",50,13,"52",14,7,FALSE,FALSE,"19791015MINNYJ",1,7,4,3,3,21,-21
"10/21/1979",1979,8,"BUF","IND","Ralph Wilson Stadium","BUF",39,"",71,18,"63",13,14,FALSE,FALSE,"19791021INDBUF",1,-1,6,-7,7,27,-12
"10/21/1979",1979,8,"CLE","CIN","Cleveland Municipal Stadium","CLE",39,"",71,18,"68",28,27,FALSE,FALSE,"19791021CINCLE",1,1,3,-2,2,55,16
"10/21/1979",1979,8,"DAL","ARI","Texas Stadium","DAL",39,"",81,24,"63",22,13,FALSE,FALSE,"19791021ARIDAL",1,9,10,-1,1,35,-4
"10/21/1979",1979,8,"KC","NYG","Arrowhead Stadium","KC",36,"",79,30,"57",17,21,FALSE,FALSE,"19791021NYGKC",1,-4,6,-10,10,38,2
"10/21/1979",1979,8,"LAR","LAC","Anaheim Stadium","LAC",37,"",63,14,"55",16,40,FALSE,FALSE,"19791021LACLAR",0,24,1,23,23,56,19
"10/21/1979",1979,8,"MIN","CHI","Metropolitan Stadium","MIN",36,"",51,12,"66",30,27,FALSE,FALSE,"19791021CHIMIN",1,3,2,1,1,57,21
"10/21/1979",1979,8,"NE","MIA","Foxboro Stadium","NE",38,"",65,14,"85",28,13,FALSE,FALSE,"19791021MIANE",1,15,5,10,10,41,3
"10/21/1979",1979,8,"NO","DET","Louisiana Superdome","NO",42,"DOME",72,0,"",17,7,FALSE,FALSE,"19791021DETNO",1,10,7,3,3,24,-18
"10/21/1979",1979,8,"NYJ","OAK","Giants Stadium","OAK",42,"",65,9,"81",28,19,FALSE,FALSE,"19791021OAKNYJ",0,-9,3,-12,12,47,5
"10/21/1979",1979,8,"SF","ATL","Candlestick Park","ATL",42,"",57,7,"72",20,15,FALSE,FALSE,"19791021ATLSF",0,-5,4,-9,9,35,-7
"10/21/1979",1979,8,"SEA","TEN","Seattle Kingdome","TEN",42,"DOME",72,0,"",34,14,FALSE,FALSE,"19791021TENSEA",0,-20,2,-22,22,48,6
"10/21/1979",1979,8,"TB","GB","Houlihan's Stadium","TB",37,"",78,10,"71",21,3,FALSE,FALSE,"19791021GBTB",1,18,5,13,13,24,-13
"10/21/1979",1979,8,"WAS","PHI","RFK Memorial Stadium","PHI",38,"",70,9,"86",17,7,FALSE,FALSE,"19791021PHIWAS",0,-10,2,-12,12,24,-14
"10/22/1979",1979,8,"PIT","DEN","Three Rivers Stadium","PIT",37,"",68,9,"65",42,7,FALSE,FALSE,"19791022DENPIT",1,35,7,28,28,49,12
"10/25/1979",1979,9,"OAK","LAC","Oakland Coliseum","LAC",41,"",66,17,"79",45,22,FALSE,FALSE,"19791025LACOAK",0,-23,1,-24,24,67,26
"10/28/1979",1979,9,"IND","NE","Memorial Stadium (Baltimore)","NE",37,"",46,6,"75",31,26,FALSE,FALSE,"19791028NEIND",0,-5,4,-9,9,57,20
"10/28/1979",1979,9,"CIN","PHI","Cinergy Field","CIN",38,"",58,11,"57",37,13,FALSE,FALSE,"19791028PHICIN",1,24,3,21,21,50,12
"10/28/1979",1979,9,"DEN","KC","Mile High Stadium","DEN",34,"",47,7,"52",20,3,FALSE,FALSE,"19791028KCDEN",1,17,7,10,10,23,-11
"10/28/1979",1979,9,"DET","BUF","Pontiac Silverdome","BUF",38,"DOME",72,0,"",17,20,FALSE,FALSE,"19791028BUFDET",0,3,3,0,0,37,-1
"10/28/1979",1979,9,"TEN","NYJ","Houston Astrodome","TEN",42,"DOME",72,0,"",27,24,FALSE,FALSE,"19791028NYJTEN",1,3,6,-3,3,51,9
"10/28/1979",1979,9,"LAR","NYG","Anaheim Stadium","LAR",37,"",62,8,"82",14,20,FALSE,FALSE,"19791028NYGLAR",1,-6,6,-12,12,34,-3
"10/28/1979",1979,9,"MIA","GB","Orange Bowl","MIA",36,"",75,13,"65",27,7,FALSE,FALSE,"19791028GBMIA",1,20,11,9,9,34,-2
"10/28/1979",1979,9,"MIN","TB","Metropolitan Stadium","PICK",37,"",47,5,"68",10,12,FALSE,FALSE,"19791028TBMIN",0,2,0,2,2,22,-15
"10/28/1979",1979,9,"PIT","DAL","Three Rivers Stadium","PIT",39,"",51,12,"60",14,3,FALSE,FALSE,"19791028DALPIT",1,11,3,8,8,17,-22
"10/28/1979",1979,9,"SF","CHI","Candlestick Park","CHI",39,"",60,17,"71",27,28,FALSE,FALSE,"19791028CHISF",0,1,3,-2,2,55,16
"10/28/1979",1979,9,"ARI","CLE","Busch Memorial Stadium","ARI",42,"",60,8,"61",20,38,FALSE,FALSE,"19791028CLEARI",1,-18,3,-21,21,58,16
"10/28/1979",1979,9,"WAS","NO","RFK Memorial Stadium","WAS",40,"",51,10,"71",10,14,FALSE,FALSE,"19791028NOWAS",1,-4,6,-10,10,24,-16
"10/29/1979",1979,9,"ATL","SEA","Atlanta-Fulton County Stadium","SEA",42,"",60,9,"84",28,31,FALSE,FALSE,"19791029SEAATL",0,3,2,1,1,59,17
"11/04/1979",1979,10,"ATL","TB","Atlanta-Fulton County Stadium","ATL",37,"",49,10,"45",17,14,FALSE,FALSE,"19791104TBATL",1,3,2,1,1,31,-6
"11/04/1979",1979,10,"IND","CIN","Memorial Stadium (Baltimore)","IND",42,"",45,10,"57",38,28,FALSE,FALSE,"19791104CININD",1,10,3,7,7,66,24
"11/04/1979",1979,10,"BUF","NE","Ralph Wilson Stadium","NE",41,"",42,11,"68",6,26,FALSE,FALSE,"19791104NEBUF",0,20,5,15,15,32,-9
"11/04/1979",1979,10,"CHI","DET","Soldier Field","CHI",35,"",38,9,"58",35,7,FALSE,FALSE,"19791104DETCHI",1,28,7,21,21,42,7
"11/04/1979",1979,10,"DEN","NO","Mile High Stadium","DEN",37,"",38,7,"58",10,3,FALSE,FALSE,"19791104NODEN",1,7,6,1,1,13,-24
"11/04/1979",1979,10,"GB","NYJ","Lambeau Field","NYJ",39,"",34,10,"72",22,27,FALSE,FALSE,"19791104NYJGB",0,5,4,1,1,49,10
"11/04/1979",1979,10,"KC","LAC","Arrowhead Stadium","LAC",37,"",47,16,"45",14,20,FALSE,FALSE,"19791104LACKC",0,6,6,0,0,34,-3
"11/04/1979",1979,10,"NYG","DAL","Giants Stadium","DAL",38,"",47,13,"61",14,16,FALSE,FALSE,"19791104DALNYG",0,2,8,-6,6,30,-8
"11/04/1979",1979,10,"OAK","SF","Oakland Coliseum","OAK",44,"",59,9,"81",23,10,FALSE,FALSE,"19791104SFOAK",1,13,12,1,1,33,-11
"11/04/1979",1979,10,"PHI","CLE","Veterans Stadium","PHI",41,"",44,10,"61",19,24,FALSE,FALSE,"19791104CLEPHI",1,-5,3,-8,8,43,2
"11/04/1979",1979,10,"PIT","WAS","Three Rivers Stadium","PIT",37,"",41,7,"53",38,7,FALSE,FALSE,"19791104WASPIT",1,31,11,20,20,45,8
"11/04/1979",1979,10,"SEA","LAR","Seattle Kingdome","SEA",41,"DOME",72,0,"",0,24,FALSE,FALSE,"19791104LARSEA",1,-24,3,-27,27,24,-17
"11/04/1979",1979,10,"ARI","MIN","Busch Memorial Stadium","ARI",39,"",44,8,"59",37,7,FALSE,FALSE,"19791104MINARI",1,30,5,25,25,44,5
"11/05/1979",1979,10,"MIA","TEN","Orange Bowl","MIA",39,"",77,17,"70",6,9,FALSE,FALSE,"19791105TENMIA",1,-3,3,-6,6,15,-24
"11/11/1979",1979,11,"CHI","LAR","Soldier Field","PICK",34,"",28,6,"57",27,23,FALSE,FALSE,"19791111LARCHI",0,-4,0,-4,4,50,16
"11/11/1979",1979,11,"CIN","LAC","Cinergy Field","LAC",43,"",35,10,"78",24,26,FALSE,FALSE,"19791111LACCIN",0,2,4,-2,2,50,7
"11/11/1979",1979,11,"CLE","SEA","Cleveland Municipal Stadium","CLE",43,"",36,12,"75",24,29,FALSE,FALSE,"19791111SEACLE",1,-5,6,-11,11,53,10
"11/11/1979",1979,11,"DEN","NE","Mile High Stadium","NE",34,"",35,11,"59",45,10,FALSE,FALSE,"19791111NEDEN",0,-35,1,-36,36,55,21
"11/11/1979",1979,11,"DET","TB","Pontiac Silverdome","TB",35,"DOME",72,0,"",14,16,FALSE,FALSE,"19791111TBDET",0,2,5,-3,3,30,-5
"11/11/1979",1979,11,"GB","MIN","Lambeau Field","GB",37,"",26,6,"65",19,7,FALSE,FALSE,"19791111MINGB",1,12,2,10,10,26,-11
"11/11/1979",1979,11,"TEN","OAK","Houston Astrodome","TEN",40,"DOME",72,0,"",31,17,FALSE,FALSE,"19791111OAKTEN",1,14,1,13,13,48,8
"11/11/1979",1979,11,"KC","PIT","Arrowhead Stadium","PIT",38,"",34,15,"47",3,30,FALSE,FALSE,"19791111PITKC",0,27,10,17,17,33,-5
"11/11/1979",1979,11,"MIA","IND","Orange Bowl","MIA",38,"",81,13,"82",19,0,FALSE,FALSE,"19791111INDMIA",1,19,6,13,13,19,-19
"11/11/1979",1979,11,"NO","SF","Louisiana Superdome","NO",42,"DOME",72,0,"",31,20,FALSE,FALSE,"19791111SFNO",1,11,7,4,4,51,9
"11/11/1979",1979,11,"NYG","ATL","Giants Stadium","NYG",36,"",52,10,"78",24,3,FALSE,FALSE,"19791111ATLNYG",1,21,2,19,19,27,-9
"11/11/1979",1979,11,"NYJ","BUF","Giants Stadium","NYJ",42,"",52,10,"78",12,14,FALSE,FALSE,"19791111BUFNYJ",1,-2,6,-8,8,26,-16
"11/11/1979",1979,11,"WAS","ARI","RFK Memorial Stadium","WAS",39,"",55,12,"79",30,28,FALSE,FALSE,"19791111ARIWAS",1,2,3,-1,1,58,19
"11/12/1979",1979,11,"DAL","PHI","Texas Stadium","DAL",38,"",45,5,"65",21,31,FALSE,FALSE,"19791112PHIDAL",1,-10,10,-20,20,52,14
"11/18/1979",1979,12,"BUF","GB","Ralph Wilson Stadium","BUF",37,"",44,10,"88",19,12,FALSE,FALSE,"19791118GBBUF",1,7,7,0,0,31,-6
"11/18/1979",1979,12,"CHI","NYJ","Soldier Field","CHI",39,"",56,12,"51",23,13,FALSE,FALSE,"19791118NYJCHI",1,10,3,7,7,36,-3
"11/18/1979",1979,12,"CLE","MIA","Cleveland Municipal Stadium","PICK",40,"",50,12,"61",30,24,FALSE,FALSE,"19791118MIACLE",0,-6,0,-6,6,54,14
"11/18/1979",1979,12,"TEN","CIN","Houston Astrodome","TEN",43,"DOME",72,0,"",42,21,FALSE,FALSE,"19791118CINTEN",1,21,8,13,13,63,20
"11/18/1979",1979,12,"MIN","DET","Metropolitan Stadium","MIN",37,"",47,9,"70",14,7,FALSE,FALSE,"19791118DETMIN",1,7,4,3,3,21,-16
"11/18/1979",1979,12,"NE","IND","Foxboro Stadium","NE",40,"",49,11,"55",50,21,FALSE,FALSE,"19791118INDNE",1,29,10,19,19,71,31
"11/18/1979",1979,12,"OAK","KC","Oakland Coliseum","OAK",38,"",57,13,"66",21,24,FALSE,FALSE,"19791118KCOAK",1,-3,12,-15,15,45,7
"11/18/1979",1979,12,"PHI","ARI","Veterans Stadium","PHI",39,"",50,8,"62",16,13,FALSE,FALSE,"19791118ARIPHI",1,3,3,0,0,29,-10
"11/18/1979",1979,12,"LAC","PIT","Qualcomm Stadium","PIT",39,"",63,9,"78",35,7,FALSE,FALSE,"19791118PITLAC",0,-28,4,-32,32,42,3
"11/18/1979",1979,12,"SF","DEN","Candlestick Park","DEN",39,"",55,14,"69",28,38,FALSE,FALSE,"19791118DENSF",0,10,9,1,1,66,27
"11/18/1979",1979,12,"SEA","NO","Seattle Kingdome","SEA",42,"DOME",72,0,"",38,24,FALSE,FALSE,"19791118NOSEA",1,14,3,11,11,62,20
"11/18/1979",1979,12,"TB","NYG","Houlihan's Stadium","TB",34,"",63,7,"68",31,3,FALSE,FALSE,"19791118NYGTB",1,28,3,25,25,34,0
"11/18/1979",1979,12,"WAS","DAL","RFK Memorial Stadium","DAL",37,"",56,7,"59",34,20,FALSE,FALSE,"19791118DALWAS",0,-14,4,-18,18,54,17
"11/19/1979",1979,12,"LAR","ATL","Anaheim Stadium","LAR",35,"",59,16,"38",20,14,FALSE,FALSE,"19791119ATLLAR",1,6,7,-1,1,34,-1
"11/22/1979",1979,13,"DAL","TEN","Texas Stadium","DAL",41,"",46,16,"44",24,30,FALSE,FALSE,"19791122TENDAL",1,-6,1,-7,7,54,13
"11/22/1979",1979,13,"DET","CHI","Pontiac Silverdome","CHI",36,"DOME",72,0,"",20,0,FALSE,FALSE,"19791122CHIDET",0,-20,6,-26,26,20,-16
"11/25/1979",1979,13,"ATL","NO","Atlanta-Fulton County Stadium","NO",43,"",64,16,"99",6,37,FALSE,FALSE,"19791125NOATL",0,31,2,29,29,43,0
"11/25/1979",1979,13,"IND","MIA","Memorial Stadium (Baltimore)","MIA",37,"",63,8,"85",24,28,FALSE,FALSE,"19791125MIAIND",0,4,4,0,0,52,15
"11/25/1979",1979,13,"CIN","ARI","Cinergy Field","CIN",42,"",42,11,"92",34,28,FALSE,FALSE,"19791125ARICIN",1,6,2,4,4,62,20
"11/25/1979",1979,13,"DEN","OAK","Mile High Stadium","DEN",37,"",35,13,"62",10,14,FALSE,FALSE,"19791125OAKDEN",1,-4,4,-8,8,24,-13
"11/25/1979",1979,13,"GB","PHI","Lambeau Field","PHI",36,"",35,6,"91",10,21,FALSE,FALSE,"19791125PHIGB",0,11,4,7,7,31,-5
"11/25/1979",1979,13,"NE","BUF","Foxboro Stadium","NE",41,"",62,11,"78",13,16,FALSE,FALSE,"19791125BUFNE",1,-3,10,-13,13,29,-12
"11/25/1979",1979,13,"NYG","WAS","Giants Stadium","WAS",36,"",61,10,"76",14,6,FALSE,FALSE,"19791125WASNYG",0,-8,3,-11,11,20,-16
"11/25/1979",1979,13,"PIT","CLE","Three Rivers Stadium","PIT",42,"",49,6,"79",33,30,FALSE,FALSE,"19791125CLEPIT",1,3,10,-7,7,63,21
"11/25/1979",1979,13,"LAC","KC","Qualcomm Stadium","LAC",38,"",60,5,"70",28,7,FALSE,FALSE,"19791125KCLAC",1,21,10,11,11,35,-3
"11/25/1979",1979,13,"SF","LAR","Candlestick Park","LAR",39,"",55,10,"80",20,26,FALSE,FALSE,"19791125LARSF",0,6,6,0,0,46,7
"11/25/1979",1979,13,"TB","MIN","Houlihan's Stadium","TB",36,"",75,12,"69",22,23,FALSE,FALSE,"19791125MINTB",1,-1,8,-9,9,45,9
"11/26/1979",1979,13,"SEA","NYJ","Seattle Kingdome","SEA",45,"DOME",72,0,"",30,7,FALSE,FALSE,"19791126NYJSEA",1,23,6,17,17,37,-8
"11/29/1979",1979,14,"MIA","NE","Orange Bowl","MIA",38,"",73,11,"87",39,24,FALSE,FALSE,"19791129NEMIA",1,15,6,9,9,63,25
"12/02/1979",1979,14,"BUF","DEN","Ralph Wilson Stadium","DEN",36,"",25,14,"80",16,19,FALSE,FALSE,"19791202DENBUF",0,3,2,1,1,35,-1
"12/02/1979",1979,14,"CLE","TEN","Cleveland Municipal Stadium","CLE",44,"",28,15,"70",14,7,FALSE,FALSE,"19791202TENCLE",1,7,1,6,6,21,-23
"12/02/1979",1979,14,"DAL","NYG","Texas Stadium","DAL",38,"",41,7,"39",28,7,FALSE,FALSE,"19791202NYGDAL",1,21,11,10,10,35,-3
"12/02/1979",1979,14,"KC","SEA","Arrowhead Stadium","SEA",41,"",21,10,"51",37,21,FALSE,FALSE,"19791202SEAKC",0,-16,1,-17,17,58,17
"12/02/1979",1979,14,"LAR","MIN","Anaheim Stadium","LAR",38,"",64,9,"32",27,21,FALSE,FALSE,"19791202MINLAR",1,6,7,-1,1,48,10
"12/02/1979",1979,14,"NYJ","IND","Giants Stadium","NYJ",38,"",36,13,"58",30,17,FALSE,FALSE,"19791202INDNYJ",1,13,6,7,7,47,9
"12/02/1979",1979,14,"PHI","DET","Veterans Stadium","PHI",37,"",34,12,"64",44,7,FALSE,FALSE,"19791202DETPHI",1,37,8,29,29,51,14
"12/02/1979",1979,14,"PIT","CIN","Three Rivers Stadium","PIT",44,"",28,12,"59",37,17,FALSE,FALSE,"19791202CINPIT",1,20,14,6,6,54,10
"12/02/1979",1979,14,"LAC","ATL","Qualcomm Stadium","LAC",42,"",64,6,"32",26,28,FALSE,FALSE,"19791202ATLLAC",1,-2,14,-16,16,54,12
"12/02/1979",1979,14,"ARI","SF","Busch Memorial Stadium","ARI",43,"",23,9,"71",13,10,FALSE,FALSE,"19791202SFARI",1,3,6,-3,3,23,-20
"12/02/1979",1979,14,"TB","CHI","Houlihan's Stadium","TB",36,"",53,9,"48",0,14,FALSE,FALSE,"19791202CHITB",1,-14,4,-18,18,14,-22
"12/02/1979",1979,14,"WAS","GB","RFK Memorial Stadium","WAS",34,"",39,15,"54",38,21,FALSE,FALSE,"19791202GBWAS",1,17,9,8,8,59,25
"12/03/1979",1979,14,"NO","OAK","Louisiana Superdome","NO",43,"DOME",72,0,"",35,42,FALSE,FALSE,"19791203OAKNO",1,-7,3,-10,10,77,34
"12/08/1979",1979,15,"PHI","DAL","Veterans Stadium","DAL",40,"",44,21,"56",17,24,FALSE,FALSE,"19791208DALPHI",0,7,3,4,4,41,1
"12/08/1979",1979,15,"SEA","DEN","Seattle Kingdome","DEN",39,"DOME",72,0,"",28,23,FALSE,FALSE,"19791208DENSEA",0,-5,3,-8,8,51,12
"12/09/1979",1979,15,"ATL","LAR","Atlanta-Fulton County Stadium","LAR",39,"",42,11,"41",13,34,FALSE,FALSE,"19791209LARATL",0,21,3,18,18,47,8
"12/09/1979",1979,15,"IND","KC","Memorial Stadium (Baltimore)","PICK",36,"",35,11,"46",7,10,FALSE,FALSE,"19791209KCIND",0,3,0,3,3,17,-19
"12/09/1979",1979,15,"DET","MIA","Pontiac Silverdome","MIA",36,"DOME",72,0,"",10,28,FALSE,FALSE,"19791209MIADET",0,18,7,11,11,38,2
"12/09/1979",1979,15,"GB","CHI","Lambeau Field","CHI",36,"",29,17,"64",14,15,FALSE,FALSE,"19791209CHIGB",0,1,4,-3,3,29,-7
"12/09/1979",1979,15,"MIN","BUF","Metropolitan Stadium","MIN",36,"",32,12,"56",10,3,FALSE,FALSE,"19791209BUFMIN",1,7,2,5,5,13,-23
"12/09/1979",1979,15,"NO","LAC","Louisiana Superdome","NO",45,"",72,0,"",0,35,FALSE,FALSE,"19791209LACNO",1,-35,4,-39,39,35,-10
"12/09/1979",1979,15,"NYJ","NE","Giants Stadium","NE",44,"",32,14,"52",27,26,FALSE,FALSE,"19791209NENYJ",0,-1,4,-5,5,53,9
"12/09/1979",1979,15,"OAK","CLE","Oakland Coliseum","OAK",44.5,"",54,6,"78",19,14,FALSE,FALSE,"19791209CLEOAK",1,5,3,2,2,33,-11.5
"12/09/1979",1979,15,"SF","TB","Candlestick Park","TB",38,"",52,6,"85",23,7,FALSE,FALSE,"19791209TBSF",0,-16,3,-19,19,30,-8
"12/09/1979",1979,15,"ARI","NYG","Busch Memorial Stadium","ARI",36,"",39,11,"48",29,20,FALSE,FALSE,"19791209NYGARI",1,9,2,7,7,49,13
"12/09/1979",1979,15,"WAS","CIN","RFK Memorial Stadium","WAS",42,"",39,10,"48",28,14,FALSE,FALSE,"19791209CINWAS",1,14,6,8,8,42,0
"12/10/1979",1979,15,"TEN","PIT","Houston Astrodome","PIT",42.5,"DOME",72,0,"",20,17,FALSE,FALSE,"19791210PITTEN",0,-3,3,-6,6,37,-5.5
"12/15/1979",1979,16,"DET","GB","Pontiac Silverdome","DET",34,"DOME",72,0,"",13,18,FALSE,FALSE,"19791215GBDET",1,-5,3,-8,8,31,-3
"12/15/1979",1979,16,"MIA","NYJ","Orange Bowl","MIA",45,"",75,7,"82",24,27,FALSE,FALSE,"19791215NYJMIA",1,-3,6,-9,9,51,6
"12/16/1979",1979,16,"ATL","SF","Atlanta-Fulton County Stadium","ATL",45,"",46,11,"73",31,21,FALSE,FALSE,"19791216SFATL",1,10,3,7,7,52,7
"12/16/1979",1979,16,"CHI","ARI","Soldier Field","CHI",37,"",29,19,"56",42,6,FALSE,FALSE,"19791216ARICHI",1,36,4,32,32,48,11
