"schedule_date","schedule_season","schedule_week","team_home","team_away","stadium","team_favorite_id","over_under_line","weather_detail","score_home","score_away","stadium_neutral","schedule_playoff","game_id","homeFav","scoreFavMinDog","line","Error","whocovered","scoretotal","OUError","which_hit"
"09/11/2014",2014,2,"BAL","PIT","M&T Bank Stadium","PIT",44.5,"",26,6,FALSE,FALSE,"20140911PITBAL",0,-20,2.5,-22.5,"Underdog",32,-12.5,"Under"
"09/14/2014",2014,2,"BUF","MIA","Ralph Wilson Stadium","MIA",43,"",29,10,FALSE,FALSE,"20140914MIABUF",0,-19,1,-20,"Underdog",39,-4,"Under"
"09/14/2014",2014,2,"CAR","DET","Bank of America Stadium","DET",43.5,"",24,7,FALSE,FALSE,"20140914DETCAR",0,-17,1.5,-18.5,"Underdog",31,-12.5,"Under"
"09/14/2014",2014,2,"CIN","ATL","Paul Brown Stadium","ATL",49,"",24,10,FALSE,FALSE,"20140914ATLCIN",0,-14,5.5,-19.5,"Underdog",34,-15,"Under"
"09/14/2014",2014,2,"CLE","NO","FirstEnergy Stadium","NO",49.5,"",26,24,FALSE,FALSE,"20140914NOCLE",0,-2,6,-8,"Underdog",50,0.5,"Over"
"09/14/2014",2014,2,"DEN","KC","Sports Authority Field at Mile High","KC",49,"Rain",24,17,FALSE,FALSE,"20140914KCDEN",0,-7,13,-20,"Underdog",41,-8,"Under"
"09/14/2014",2014,2,"GB","NYJ","Lambeau Field","NYJ",46.5,"",31,24,FALSE,FALSE,"20140914NYJGB",0,-7,7.5,-14.5,"Underdog",55,8.5,"Over"
"09/14/2014",2014,2,"MIN","NE","TCF Bank Stadium","NE",49,"",7,30,FALSE,FALSE,"20140914NEMIN",0,23,3,20,"Favorite",37,-12,"Under"
"09/14/2014",2014,2,"NYG","ARI","MetLife Stadium","ARI",41.5,"",14,25,FALSE,FALSE,"20140914ARINYG",0,11,2,9,"Favorite",39,-2.5,"Under"
"09/14/2014",2014,2,"OAK","HOU","Oakland Coliseum","HOU",42,"",14,30,FALSE,FALSE,"20140914HOUOAK",0,16,7.5,8.5,"Favorite",44,2,"Over"
"09/14/2014",2014,2,"LAC","SEA","Qualcomm Stadium","SEA",45,"",30,21,FALSE,FALSE,"20140914SEALAC",0,-9,5,-14,"Underdog",51,6,"Over"
"09/14/2014",2014,2,"SF","CHI","Levi's Stadium","CHI",47.5,"",20,28,FALSE,FALSE,"20140914CHISF",0,8,7,1,"Favorite",48,0.5,"Over"
"09/14/2014",2014,2,"TB","LAR","Raymond James Stadium","LAR",37.5,"",17,19,FALSE,FALSE,"20140914LARTB",0,2,4.5,-2.5,"Underdog",36,-1.5,"Under"
"09/14/2014",2014,2,"TEN","DAL","Nissan Stadium","DAL",49.5,"",10,26,FALSE,FALSE,"20140914DALTEN",0,16,3.5,12.5,"Favorite",36,-13.5,"Under"
"09/14/2014",2014,2,"WAS","JAX","FedExField","JAX",43,"",41,10,FALSE,FALSE,"20140914JAXWAS",0,-31,5,-36,"Underdog",51,8,"Over"
"09/15/2014",2014,2,"IND","PHI","Lucas Oil Stadium","PHI",54,"DOME",27,30,FALSE,FALSE,"20140915PHIIND",0,3,3,0,"Push",57,3,"Over"
"09/18/2014",2014,3,"ATL","TB","Georgia Dome","TB",47,"DOME",56,14,FALSE,FALSE,"20140918TBATL",0,-42,6.5,-48.5,"Underdog",70,23,"Over"
"09/21/2014",2014,3,"ARI","SF","University of Phoenix Stadium","ARI",41,"DOME",23,14,FALSE,FALSE,"20140921SFARI",1,9,3,6,"Favorite",37,-4,"Under"
"09/21/2014",2014,3,"BUF","LAC","Ralph Wilson Stadium","LAC",45.5,"",10,22,FALSE,FALSE,"20140921LACBUF",0,12,2.5,9.5,"Favorite",32,-13.5,"Under"
"09/21/2014",2014,3,"CAR","PIT","Bank of America Stadium","PIT",42.5,"",19,37,FALSE,FALSE,"20140921PITCAR",0,18,3,15,"Favorite",56,13.5,"Over"
"09/21/2014",2014,3,"CIN","TEN","Paul Brown Stadium","TEN",44.5,"",33,7,FALSE,FALSE,"20140921TENCIN",0,-26,6.5,-32.5,"Underdog",40,-4.5,"Under"
"09/21/2014",2014,3,"CLE","BAL","FirstEnergy Stadium","CLE",43,"",21,23,FALSE,FALSE,"20140921BALCLE",1,-2,1.5,-3.5,"Underdog",44,1,"Over"
"09/21/2014",2014,3,"DET","GB","Ford Field","GB",52,"DOME",19,7,FALSE,FALSE,"20140921GBDET",0,-12,1.5,-13.5,"Underdog",26,-26,"Under"
"09/21/2014",2014,3,"JAX","IND","EverBank Field","JAX",45,"",17,44,FALSE,FALSE,"20140921INDJAX",1,-27,6.5,-33.5,"Underdog",61,16,"Over"
"09/21/2014",2014,3,"MIA","KC","Sun Life Stadium","KC",42.5,"",15,34,FALSE,FALSE,"20140921KCMIA",0,19,5.5,13.5,"Favorite",49,6.5,"Over"
"09/21/2014",2014,3,"NE","OAK","Gillette Stadium","OAK",47,"",16,9,FALSE,FALSE,"20140921OAKNE",0,-7,14,-21,"Underdog",25,-22,"Under"
"09/21/2014",2014,3,"NO","MIN","Louisiana Superdome","MIN",49.5,"DOME",20,9,FALSE,FALSE,"20140921MINNO",0,-11,10,-21,"Underdog",29,-20.5,"Under"
"09/21/2014",2014,3,"NYG","HOU","MetLife Stadium","HOU",41.5,"Fog",30,17,FALSE,FALSE,"20140921HOUNYG",0,-13,1,-14,"Underdog",47,5.5,"Over"
"09/21/2014",2014,3,"PHI","WAS","Lincoln Financial Field","WAS",50,"",37,34,FALSE,FALSE,"20140921WASPHI",0,-3,4,-7,"Underdog",71,21,"Over"
"09/21/2014",2014,3,"SEA","DEN","CenturyLink Field","DEN",48,"",26,20,FALSE,FALSE,"20140921DENSEA",0,-6,4.5,-10.5,"Underdog",46,-2,"Under"
"09/21/2014",2014,3,"LAR","DAL","Edward Jones Dome","LAR",45,"DOME",31,34,FALSE,FALSE,"20140921DALLAR",1,-3,2,-5,"Underdog",65,20,"Over"
"09/22/2014",2014,3,"NYJ","CHI","MetLife Stadium","CHI",45,"",19,27,FALSE,FALSE,"20140922CHINYJ",0,8,1.5,6.5,"Favorite",46,1,"Over"
"09/25/2014",2014,4,"WAS","NYG","FedExField","NYG",44.5,"",14,45,FALSE,FALSE,"20140925NYGWAS",0,31,3,28,"Favorite",59,14.5,"Over"
"09/28/2014",2014,4,"BAL","CAR","M&T Bank Stadium","CAR",42,"",38,10,FALSE,FALSE,"20140928CARBAL",0,-28,3,-31,"Underdog",48,6,"Over"
"09/28/2014",2014,4,"CHI","GB","Soldier Field","CHI",51,"",17,38,FALSE,FALSE,"20140928GBCHI",1,-21,2,-23,"Underdog",55,4,"Over"
"09/28/2014",2014,4,"DAL","NO","Cowboys Stadium","DAL",54,"DOME",38,17,FALSE,FALSE,"20140928NODAL",1,21,3,18,"Favorite",55,1,"Over"
"09/28/2014",2014,4,"HOU","BUF","Reliant Stadium","BUF",44,"",23,17,FALSE,FALSE,"20140928BUFHOU",0,-6,3,-9,"Underdog",40,-4,"Under"
"09/28/2014",2014,4,"IND","TEN","Lucas Oil Stadium","TEN",46,"DOME",41,17,FALSE,FALSE,"20140928TENIND",0,-24,7.5,-31.5,"Underdog",58,12,"Over"
"09/28/2014",2014,4,"MIN","ATL","TCF Bank Stadium","MIN",47.5,"",41,28,FALSE,FALSE,"20140928ATLMIN",1,13,6,7,"Favorite",69,21.5,"Over"
"09/28/2014",2014,4,"NYJ","DET","MetLife Stadium","DET",44,"",17,24,FALSE,FALSE,"20140928DETNYJ",0,7,1.5,5.5,"Favorite",41,-3,"Under"
"09/28/2014",2014,4,"OAK","MIA","Wembley Stadium","OAK",41,"",14,38,TRUE,FALSE,"20140928MIAOAK",NA,-24,4,-28,"Underdog",52,11,"Over"
"09/28/2014",2014,4,"PIT","TB","Heinz Field","TB",45,"",24,27,FALSE,FALSE,"20140928TBPIT",0,3,7.5,-4.5,"Underdog",51,6,"Over"
"09/28/2014",2014,4,"LAC","JAX","Qualcomm Stadium","JAX",44.5,"",33,14,FALSE,FALSE,"20140928JAXLAC",0,-19,12,-31,"Underdog",47,2.5,"Over"
"09/28/2014",2014,4,"SF","PHI","Levi's Stadium","PHI",49.5,"",26,21,FALSE,FALSE,"20140928PHISF",0,-5,4,-9,"Underdog",47,-2.5,"Under"
"09/29/2014",2014,4,"KC","NE","Arrowhead Stadium","KC",45.5,"",41,14,FALSE,FALSE,"20140929NEKC",1,27,3,24,"Favorite",55,9.5,"Over"
"10/02/2014",2014,5,"GB","MIN","Lambeau Field","MIN",46.5,"Fog",42,10,FALSE,FALSE,"20141002MINGB",0,-32,9.5,-41.5,"Underdog",52,5.5,"Over"
"10/05/2014",2014,5,"CAR","CHI","Bank of America Stadium","CHI",47,"",31,24,FALSE,FALSE,"20141005CHICAR",0,-7,1.5,-8.5,"Underdog",55,8,"Over"
"10/05/2014",2014,5,"DAL","HOU","Cowboys Stadium","HOU",48,"DOME",20,17,FALSE,FALSE,"20141005HOUDAL",0,-3,5.5,-8.5,"Underdog",37,-11,"Under"
"10/05/2014",2014,5,"DEN","ARI","Sports Authority Field at Mile High","ARI",47.5,"",41,20,FALSE,FALSE,"20141005ARIDEN",0,-21,8.5,-29.5,"Underdog",61,13.5,"Over"
"10/05/2014",2014,5,"DET","BUF","Ford Field","BUF",43.5,"DOME",14,17,FALSE,FALSE,"20141005BUFDET",0,3,5,-2,"Underdog",31,-12.5,"Under"
"10/05/2014",2014,5,"IND","BAL","Lucas Oil Stadium","BAL",49.5,"DOME",20,13,FALSE,FALSE,"20141005BALIND",0,-7,3,-10,"Underdog",33,-16.5,"Under"
"10/05/2014",2014,5,"JAX","PIT","EverBank Field","JAX",47.5,"",9,17,FALSE,FALSE,"20141005PITJAX",1,-8,6,-14,"Underdog",26,-21.5,"Under"
"10/05/2014",2014,5,"NE","CIN","Gillette Stadium","NE",46.5,"Fog",43,17,FALSE,FALSE,"20141005CINNE",1,26,2.5,23.5,"Favorite",60,13.5,"Over"
"10/05/2014",2014,5,"NO","TB","Louisiana Superdome","TB",48,"DOME",37,31,FALSE,FALSE,"20141005TBNO",0,-6,11,-17,"Underdog",68,20,"Over"
"10/05/2014",2014,5,"NYG","ATL","MetLife Stadium","ATL",50.5,"",30,20,FALSE,FALSE,"20141005ATLNYG",0,-10,4,-14,"Underdog",50,-0.5,"Under"
"10/05/2014",2014,5,"PHI","LAR","Lincoln Financial Field","LAR",48,"",34,28,FALSE,FALSE,"20141005LARPHI",0,-6,4,-10,"Underdog",62,14,"Over"
"10/05/2014",2014,5,"LAC","NYJ","Qualcomm Stadium","NYJ",44.5,"",31,0,FALSE,FALSE,"20141005NYJLAC",0,-31,7,-38,"Underdog",31,-13.5,"Under"
"10/05/2014",2014,5,"SF","KC","Levi's Stadium","KC",43.5,"",22,17,FALSE,FALSE,"20141005KCSF",0,-5,5,-10,"Underdog",39,-4.5,"Under"
"10/05/2014",2014,5,"TEN","CLE","Nissan Stadium","TEN",44,"",28,29,FALSE,FALSE,"20141005CLETEN",1,-1,1,-2,"Underdog",57,13,"Over"
"10/06/2014",2014,5,"WAS","SEA","FedExField","WAS",46,"",17,27,FALSE,FALSE,"20141006SEAWAS",1,-10,7,-17,"Underdog",44,-2,"Under"
"10/09/2014",2014,6,"HOU","IND","Reliant Stadium","HOU",46,"",28,33,FALSE,FALSE,"20141009INDHOU",1,-5,2.5,-7.5,"Underdog",61,15,"Over"
"10/12/2014",2014,6,"ARI","WAS","University of Phoenix Stadium","WAS",46.5,"DOME",30,20,FALSE,FALSE,"20141012WASARI",0,-10,5.5,-15.5,"Underdog",50,3.5,"Over"
"10/12/2014",2014,6,"ATL","CHI","Georgia Dome","CHI",56,"DOME",13,27,FALSE,FALSE,"20141012CHIATL",0,14,3.5,10.5,"Favorite",40,-16,"Under"
"10/12/2014",2014,6,"BUF","NE","Ralph Wilson Stadium","PICK",44.5,"",22,37,FALSE,FALSE,"20141012NEBUF",0,15,0,15,"Favorite",59,14.5,"Over"
"10/12/2014",2014,6,"CIN","CAR","Paul Brown Stadium","CAR",44,"",37,37,FALSE,FALSE,"20141012CARCIN",0,0,7,-7,"Underdog",74,30,"Over"
"10/12/2014",2014,6,"CLE","PIT","FirstEnergy Stadium","PIT",46.5,"",31,10,FALSE,FALSE,"20141012PITCLE",0,-21,2,-23,"Underdog",41,-5.5,"Under"
"10/12/2014",2014,6,"MIA","GB","Sun Life Stadium","MIA",47,"",24,27,FALSE,FALSE,"20141012GBMIA",1,-3,2,-5,"Underdog",51,4,"Over"
"10/12/2014",2014,6,"MIN","DET","TCF Bank Stadium","DET",43,"",3,17,FALSE,FALSE,"20141012DETMIN",0,14,1.5,12.5,"Favorite",20,-23,"Under"
"10/12/2014",2014,6,"NYJ","DEN","MetLife Stadium","NYJ",47.5,"",17,31,FALSE,FALSE,"20141012DENNYJ",1,-14,10,-24,"Underdog",48,0.5,"Over"
"10/12/2014",2014,6,"OAK","LAC","Oakland Coliseum","OAK",44,"",28,31,FALSE,FALSE,"20141012LACOAK",1,-3,7.5,-10.5,"Underdog",59,15,"Over"
"10/12/2014",2014,6,"PHI","NYG","Lincoln Financial Field","NYG",51,"",27,0,FALSE,FALSE,"20141012NYGPHI",0,-27,1.5,-28.5,"Underdog",27,-24,"Under"
"10/12/2014",2014,6,"SEA","DAL","CenturyLink Field","DAL",47,"",23,30,FALSE,FALSE,"20141012DALSEA",0,7,9.5,-2.5,"Underdog",53,6,"Over"
"10/12/2014",2014,6,"TB","BAL","Raymond James Stadium","TB",44.5,"",17,48,FALSE,FALSE,"20141012BALTB",1,-31,3.5,-34.5,"Underdog",65,20.5,"Over"
"10/12/2014",2014,6,"TEN","JAX","Nissan Stadium","JAX",42.5,"",16,14,FALSE,FALSE,"20141012JAXTEN",0,-2,4,-6,"Underdog",30,-12.5,"Under"
"10/13/2014",2014,6,"LAR","SF","Edward Jones Dome","LAR",44.5,"DOME",17,31,FALSE,FALSE,"20141013SFLAR",1,-14,3.5,-17.5,"Underdog",48,3.5,"Over"
"10/16/2014",2014,7,"NE","NYJ","Gillette Stadium","NYJ",44.5,"",27,25,FALSE,FALSE,"20141016NYJNE",0,-2,9.5,-11.5,"Underdog",52,7.5,"Over"
"10/19/2014",2014,7,"BAL","ATL","M&T Bank Stadium","ATL",50,"",29,7,FALSE,FALSE,"20141019ATLBAL",0,-22,7,-29,"Underdog",36,-14,"Under"
"10/19/2014",2014,7,"BUF","MIN","Ralph Wilson Stadium","MIN",43,"",17,16,FALSE,FALSE,"20141019MINBUF",0,-1,6.5,-7.5,"Underdog",33,-10,"Under"
"10/19/2014",2014,7,"CHI","MIA","Soldier Field","MIA",48,"",14,27,FALSE,FALSE,"20141019MIACHI",0,13,3,10,"Favorite",41,-7,"Under"
"10/19/2014",2014,7,"DAL","NYG","Cowboys Stadium","NYG",47,"DOME",31,21,FALSE,FALSE,"20141019NYGDAL",0,-10,5.5,-15.5,"Underdog",52,5,"Over"
"10/19/2014",2014,7,"DEN","SF","Sports Authority Field at Mile High","SF",48.5,"",42,17,FALSE,FALSE,"20141019SFDEN",0,-25,6.5,-31.5,"Underdog",59,10.5,"Over"
"10/19/2014",2014,7,"DET","NO","Ford Field","NO",46.5,"DOME",24,23,FALSE,FALSE,"20141019NODET",0,-1,1.5,-2.5,"Underdog",47,0.5,"Over"
"10/19/2014",2014,7,"GB","CAR","Lambeau Field","CAR",49.5,"",38,17,FALSE,FALSE,"20141019CARGB",0,-21,6.5,-27.5,"Underdog",55,5.5,"Over"
"10/19/2014",2014,7,"IND","CIN","Lucas Oil Stadium","CIN",50.5,"DOME",27,0,FALSE,FALSE,"20141019CININD",0,-27,3.5,-30.5,"Underdog",27,-23.5,"Under"
"10/19/2014",2014,7,"JAX","CLE","EverBank Field","JAX",45,"",24,6,FALSE,FALSE,"20141019CLEJAX",1,18,4.5,13.5,"Favorite",30,-15,"Under"
"10/19/2014",2014,7,"OAK","ARI","Oakland Coliseum","OAK",46.5,"",13,24,FALSE,FALSE,"20141019ARIOAK",1,-11,3.5,-14.5,"Underdog",37,-9.5,"Under"
"10/19/2014",2014,7,"LAC","KC","Qualcomm Stadium","KC",46,"",20,23,FALSE,FALSE,"20141019KCLAC",0,3,3,0,"Push",43,-3,"Under"
"10/19/2014",2014,7,"LAR","SEA","Edward Jones Dome","LAR",43.5,"DOME",28,26,FALSE,FALSE,"20141019SEALAR",1,2,6.5,-4.5,"Underdog",54,10.5,"Over"
"10/19/2014",2014,7,"WAS","TEN","FedExField","TEN",46.5,"",19,17,FALSE,FALSE,"20141019TENWAS",0,-2,6,-8,"Underdog",36,-10.5,"Under"
"10/20/2014",2014,7,"PIT","HOU","Heinz Field","HOU",44.5,"Rain",30,23,FALSE,FALSE,"20141020HOUPIT",0,-7,3,-10,"Underdog",53,8.5,"Over"
"10/23/2014",2014,8,"DEN","LAC","Sports Authority Field at Mile High","LAC",51,"",35,21,FALSE,FALSE,"20141023LACDEN",0,-14,9,-23,"Underdog",56,5,"Over"
"10/26/2014",2014,8,"ARI","PHI","University of Phoenix Stadium","ARI",48.5,"DOME",24,20,FALSE,FALSE,"20141026PHIARI",1,4,1,3,"Favorite",44,-4.5,"Under"
"10/26/2014",2014,8,"ATL","DET","Wembley Stadium","ATL",45.5,"",21,22,TRUE,FALSE,"20141026DETATL",NA,-1,3.5,-4.5,"Underdog",43,-2.5,"Under"
"10/26/2014",2014,8,"CAR","SEA","Bank of America Stadium","CAR",45,"",9,13,FALSE,FALSE,"20141026SEACAR",1,-4,6,-10,"Underdog",22,-23,"Under"
"10/26/2014",2014,8,"CIN","BAL","Paul Brown Stadium","CIN",44.5,"",27,24,FALSE,FALSE,"20141026BALCIN",1,3,3,0,"Push",51,6.5,"Over"
"10/26/2014",2014,8,"CLE","OAK","FirstEnergy Stadium","OAK",44.5,"",23,13,FALSE,FALSE,"20141026OAKCLE",0,-10,6.5,-16.5,"Underdog",36,-8.5,"Under"
"10/26/2014",2014,8,"JAX","MIA","EverBank Field","JAX",42,"",13,27,FALSE,FALSE,"20141026MIAJAX",1,-14,6.5,-20.5,"Underdog",40,-2,"Under"
"10/26/2014",2014,8,"KC","LAR","Arrowhead Stadium","LAR",44,"",34,7,FALSE,FALSE,"20141026LARKC",0,-27,7,-34,"Underdog",41,-3,"Under"
"10/26/2014",2014,8,"NE","CHI","Gillette Stadium","CHI",52,"",51,23,FALSE,FALSE,"20141026CHINE",0,-28,6,-34,"Underdog",74,22,"Over"
"10/26/2014",2014,8,"NO","GB","Louisiana Superdome","GB",55.5,"DOME",44,23,FALSE,FALSE,"20141026GBNO",0,-21,2,-23,"Underdog",67,11.5,"Over"
"10/26/2014",2014,8,"NYJ","BUF","MetLife Stadium","BUF",40.5,"",23,43,FALSE,FALSE,"20141026BUFNYJ",0,20,3,17,"Favorite",66,25.5,"Over"
"10/26/2014",2014,8,"PIT","IND","Heinz Field","PIT",48.5,"",51,34,FALSE,FALSE,"20141026INDPIT",1,17,4.5,12.5,"Favorite",85,36.5,"Over"
"10/26/2014",2014,8,"TB","MIN","Raymond James Stadium","MIN",43,"",13,19,FALSE,FALSE,"20141026MINTB",0,6,1.5,4.5,"Favorite",32,-11,"Under"
"10/26/2014",2014,8,"TEN","HOU","Nissan Stadium","TEN",43,"",16,30,FALSE,FALSE,"20141026HOUTEN",1,-14,3.5,-17.5,"Underdog",46,3,"Over"
"10/27/2014",2014,8,"DAL","WAS","Cowboys Stadium","WAS",49,"DOME",17,20,FALSE,FALSE,"20141027WASDAL",0,3,9.5,-6.5,"Underdog",37,-12,"Under"
"10/30/2014",2014,9,"CAR","NO","Bank of America Stadium","CAR",49,"",10,28,FALSE,FALSE,"20141030NOCAR",1,-18,3,-21,"Underdog",38,-11,"Under"
"11/02/2014",2014,9,"CIN","JAX","Paul Brown Stadium","JAX",43.5,"",33,23,FALSE,FALSE,"20141102JAXCIN",0,-10,10,-20,"Underdog",56,12.5,"Over"
"11/02/2014",2014,9,"CLE","TB","FirstEnergy Stadium","TB",44,"",22,17,FALSE,FALSE,"20141102TBCLE",0,-5,7,-12,"Underdog",39,-5,"Under"
"11/02/2014",2014,9,"DAL","ARI","Cowboys Stadium","ARI",45,"DOME",17,28,FALSE,FALSE,"20141102ARIDAL",0,11,1.5,9.5,"Favorite",45,0,"Push"
"11/02/2014",2014,9,"HOU","PHI","Reliant Stadium","HOU",48.5,"",21,31,FALSE,FALSE,"20141102PHIHOU",1,-10,2,-12,"Underdog",52,3.5,"Over"
"11/02/2014",2014,9,"KC","NYJ","Arrowhead Stadium","NYJ",41.5,"",24,10,FALSE,FALSE,"20141102NYJKC",0,-14,8.5,-22.5,"Underdog",34,-7.5,"Under"
"11/02/2014",2014,9,"MIA","LAC","Sun Life Stadium","LAC",45,"",37,0,FALSE,FALSE,"20141102LACMIA",0,-37,2.5,-39.5,"Underdog",37,-8,"Under"
"11/02/2014",2014,9,"MIN","WAS","TCF Bank Stadium","PICK",44,"",29,26,FALSE,FALSE,"20141102WASMIN",0,-3,0,-3,"Underdog",55,11,"Over"
"11/02/2014",2014,9,"NE","DEN","Gillette Stadium","NE",53,"",43,21,FALSE,FALSE,"20141102DENNE",1,22,3,19,"Favorite",64,11,"Over"
"11/02/2014",2014,9,"PIT","BAL","Heinz Field","BAL",48,"",43,23,FALSE,FALSE,"20141102BALPIT",0,-20,2,-22,"Underdog",66,18,"Over"
"11/02/2014",2014,9,"SF","LAR","Levi's Stadium","LAR",44,"",10,13,FALSE,FALSE,"20141102LARSF",0,3,10.5,-7.5,"Underdog",23,-21,"Under"
"11/02/2014",2014,9,"SEA","OAK","CenturyLink Field","OAK",44,"Rain",30,24,FALSE,FALSE,"20141102OAKSEA",0,-6,13.5,-19.5,"Underdog",54,10,"Over"
"11/03/2014",2014,9,"NYG","IND","MetLife Stadium","NYG",51.5,"",24,40,FALSE,FALSE,"20141103INDNYG",1,-16,3,-19,"Underdog",64,12.5,"Over"
"11/06/2014",2014,10,"CIN","CLE","Paul Brown Stadium","CLE",46,"",3,24,FALSE,FALSE,"20141106CLECIN",0,21,6.5,14.5,"Favorite",27,-19,"Under"
"11/09/2014",2014,10,"ARI","LAR","University of Phoenix Stadium","LAR",43.5,"DOME",31,14,FALSE,FALSE,"20141109LARARI",0,-17,7,-24,"Underdog",45,1.5,"Over"
"11/09/2014",2014,10,"BAL","TEN","M&T Bank Stadium","TEN",44,"",21,7,FALSE,FALSE,"20141109TENBAL",0,-14,10.5,-24.5,"Underdog",28,-16,"Under"
"11/09/2014",2014,10,"BUF","KC","Ralph Wilson Stadium","KC",42,"Rain",13,17,FALSE,FALSE,"20141109KCBUF",0,4,1.5,2.5,"Favorite",30,-12,"Under"
"11/09/2014",2014,10,"DET","MIA","Ford Field","MIA",43,"DOME",20,16,FALSE,FALSE,"20141109MIADET",0,-4,3,-7,"Underdog",36,-7,"Under"
"11/09/2014",2014,10,"GB","CHI","Lambeau Field","CHI",54,"",55,14,FALSE,FALSE,"20141109CHIGB",0,-41,9.5,-50.5,"Underdog",69,15,"Over"
"11/09/2014",2014,10,"JAX","DAL","Wembley Stadium","JAX",45,"Rain",17,31,TRUE,FALSE,"20141109DALJAX",NA,-14,7.5,-21.5,"Underdog",48,3,"Over"
"11/09/2014",2014,10,"NO","SF","Louisiana Superdome","SF",49.5,"DOME",24,27,FALSE,FALSE,"20141109SFNO",0,3,5.5,-2.5,"Underdog",51,1.5,"Over"
"11/09/2014",2014,10,"NYJ","PIT","MetLife Stadium","NYJ",47,"",20,13,FALSE,FALSE,"20141109PITNYJ",1,7,4.5,2.5,"Favorite",33,-14,"Under"
"11/09/2014",2014,10,"OAK","DEN","Oakland Coliseum","OAK",51,"",17,41,FALSE,FALSE,"20141109DENOAK",1,-24,12.5,-36.5,"Underdog",58,7,"Over"
"11/09/2014",2014,10,"SEA","NYG","CenturyLink Field","NYG",45,"Rain",38,17,FALSE,FALSE,"20141109NYGSEA",0,-21,9.5,-30.5,"Underdog",55,10,"Over"
"11/09/2014",2014,10,"TB","ATL","Raymond James Stadium","TB",47,"",17,27,FALSE,FALSE,"20141109ATLTB",1,-10,3,-13,"Underdog",44,-3,"Under"
"11/10/2014",2014,10,"PHI","CAR","Lincoln Financial Field","CAR",48.5,"",45,21,FALSE,FALSE,"20141110CARPHI",0,-24,7,-31,"Underdog",66,17.5,"Over"
"11/13/2014",2014,11,"MIA","BUF","Sun Life Stadium","BUF",41,"",22,9,FALSE,FALSE,"20141113BUFMIA",0,-13,4,-17,"Underdog",31,-10,"Under"
"11/16/2014",2014,11,"ARI","DET","University of Phoenix Stadium","ARI",41.5,"DOME",14,6,FALSE,FALSE,"20141116DETARI",1,8,1.5,6.5,"Favorite",20,-21.5,"Under"
"11/16/2014",2014,11,"CAR","ATL","Bank of America Stadium","CAR",47,"",17,19,FALSE,FALSE,"20141116ATLCAR",1,-2,2.5,-4.5,"Underdog",36,-11,"Under"
"11/16/2014",2014,11,"CHI","MIN","Soldier Field","MIN",46.5,"Snow",21,13,FALSE,FALSE,"20141116MINCHI",0,-8,2.5,-10.5,"Underdog",34,-12.5,"Under"
"11/16/2014",2014,11,"CLE","HOU","FirstEnergy Stadium","HOU",42,"",7,23,FALSE,FALSE,"20141116HOUCLE",0,16,4,12,"Favorite",30,-12,"Under"
"11/16/2014",2014,11,"GB","PHI","Lambeau Field","PHI",55.5,"",53,20,FALSE,FALSE,"20141116PHIGB",0,-33,5.5,-38.5,"Underdog",73,17.5,"Over"
"11/16/2014",2014,11,"IND","NE","Lucas Oil Stadium","NE",59,"DOME",20,42,FALSE,FALSE,"20141116NEIND",0,22,3,19,"Favorite",62,3,"Over"
"11/16/2014",2014,11,"KC","SEA","Arrowhead Stadium","KC",43.5,"",24,20,FALSE,FALSE,"20141116SEAKC",1,4,1,3,"Favorite",44,0.5,"Over"
"11/16/2014",2014,11,"NO","CIN","Louisiana Superdome","CIN",51.5,"DOME",10,27,FALSE,FALSE,"20141116CINNO",0,17,8,9,"Favorite",37,-14.5,"Under"
"11/16/2014",2014,11,"NYG","SF","MetLife Stadium","NYG",45,"",10,16,FALSE,FALSE,"20141116SFNYG",1,-6,4,-10,"Underdog",26,-19,"Under"
"11/16/2014",2014,11,"LAC","OAK","Qualcomm Stadium","OAK",45.5,"",13,6,FALSE,FALSE,"20141116OAKLAC",0,-7,10,-17,"Underdog",19,-26.5,"Under"
"11/16/2014",2014,11,"LAR","DEN","Edward Jones Dome","LAR",50,"DOME",22,7,FALSE,FALSE,"20141116DENLAR",1,15,9,6,"Favorite",29,-21,"Under"
"11/16/2014",2014,11,"WAS","TB","FedExField","TB",46,"",7,27,FALSE,FALSE,"20141116TBWAS",0,20,7,13,"Favorite",34,-12,"Under"
"11/17/2014",2014,11,"TEN","PIT","Nissan Stadium","TEN",46,"",24,27,FALSE,FALSE,"20141117PITTEN",1,-3,7,-10,"Underdog",51,5,"Over"
"11/20/2014",2014,12,"OAK","KC","Oakland Coliseum","OAK",42,"Rain | Fog",24,20,FALSE,FALSE,"20141120KCOAK",1,4,7.5,-3.5,"Underdog",44,2,"Over"
"11/23/2014",2014,12,"ATL","CLE","Georgia Dome","CLE",48.5,"DOME",24,26,FALSE,FALSE,"20141123CLEATL",0,2,2.5,-0.5,"Underdog",50,1.5,"Over"
"11/23/2014",2014,12,"CHI","TB","Soldier Field","TB",46.5,"Rain",21,13,FALSE,FALSE,"20141123TBCHI",0,-8,4.5,-12.5,"Underdog",34,-12.5,"Under"
"11/23/2014",2014,12,"DEN","MIA","Sports Authority Field at Mile High","MIA",47.5,"Rain",39,36,FALSE,FALSE,"20141123MIADEN",0,-3,6.5,-9.5,"Underdog",75,27.5,"Over"
